Instances,smodels/default-n1,claspInternal/crafted-n1,cmodels/default-n1
ASPExtended/Sokoban-Hard/handmade_soko018.lp-20-8966.sm.gz,900,900,900
ASPExtended/planning/dispose/p03_08.lp-17-1873.sm.gz,900,900,167.301
ASPExtended/Sokoban-Hard/handmade_soko041.lp-13-264.sm.gz,900,76.6551,299.555
ASPExtended/ASP-Comp-2009-Lparse/CompSudoku/sudoku.in7.gz,0.256901,0.176027,3.92377
ASPExtended/planning/comm/p04.lp-25-794.sm.gz,900,12.4238,13.6459
ASPExtended/hardwareASP/hard_inst_9_12_17461.gr.gz,900,900,87.9647
ASPExtended/laby/laby_12_12_07.lp.gz,125.078,3.89706,19.8814
ASPExtended/benchmarks/schur.4-44.lp.gz,38.128,0.309255,0.183548
ASPExtended/ASP-Comp-2009-Lparse/CompTravellingSalesperson/rand_80_340_1159656267_0.lp.gz,0.164201,0.023815,537.895
ASPExtended/ASP-Comp-2007-Lparse/SLparse/WeightedLatinSquareCompetition/505.6.1976048738.dat.data.gz,355.625,0.013871,0.723828
ASPExtended/SolitaireForward/solitare_forward_t38.lp.lp.gz,900,900,900
ASPExtended/Sokoban-Hard/handmade_soko008.lp-32-20100.sm.gz,900,900,900
ASPExtended/Sokoban-Hard/handmade_soko049.lp-17-8160.sm.gz,900,900,900
ASPExtended/laby/laby_21_21_16.lp.gz,900,900,900
ASPExtended/gridpuzzle/heyawake-8.lp.lp.gz,181.14,3.5708,12.7502
ASPExtended/ASP-Comp-2007-Lparse/SLparse/Hashiwokakero/hashiwokakero-size21-puzzle7.gz,13.4522,10.1975,900
ASPExtended/laby/laby_11_11_16.lp.gz,900,3.64399,100.339
ASPExtended/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_7.gph.lp.gz,900,114.758,610.783
ASPExtended/ASP-Comp-2009-Lparse/CompKnightTour/knightTour.in3.gz,0.38521,0.0387489,0.417841
ASPExtended/Synthesis/phi3IDFD.sm.gz,0.019176,0.01246,0.0218059
ASPExtended/HamiltonianPath/gryzzles.31.lp.gz,2.10111,0.032395,0.240757
ASPExtended/planning/coins/coins09.lp-23-20100.sm.gz,900,900,900
ASPExtended/SolitaireForward/solitare_forward_t19.lp.lp.gz,2.56595,0.0852529,0.561078
ASPExtended/ASP-Comp-2009-Lparse/CompHanoi/mgs_towers-hanoi.120_7.gz,900,16.722,5.12998
ASPExtended/ASP-Comp-2009-Lparse/CompGeneralizedSlitherlink/trisquares.35.asp.gz,0.164371,0.0943529,1.61268
ASPExtended/hardwareASP/hard_inst_10_12_32240.gr.gz,900,900,157.524
ASPExtended/planning/comm/p17.lp-50-18946.sm.gz,900,900,900
ASPExtended/hardwareASP/hard_inst_7_12_28095.gr.gz,900,900,32.0855
ASPExtended/hardwareASP/hard_inst_8_9_21601.gr.gz,900,900,45.4205
ASPExtended/laby/laby_17_17_14.lp.gz,6.95497,1.02103,10.6483
ASPExtended/planning/dispose/p04_02.lp-15-115.sm.gz,900,95.0722,97.253
ASPExtended/laby/laby_10_10_14.lp.gz,682.513,0.623259,1.49127
ASPExtended/hardwareASP/hard_inst_11_11_15572.gr.gz,900,900,96.25
ASPExtended/laby/laby_14_14_08.lp.gz,900,900,900
ASPExtended/ASP-Comp-2007-Lparse/SLparse/SolitaireForward/solitare_forward_t15.lp.gz,1.09091,0.060985,0.413707
ASPExtended/planning/dispose/p03_07.lp-17-10942.sm.gz,900,900,341.213
ASPExtended/SocialGolfer/csp010-SocialGolfer_w5_g3_s6.dlv.dat.lp.lp.gz,235.831,2.89154,2.83243
ASPExtended/ASP-Comp-2009-Lparse/CompKnightTour/knightTour.in1.gz,0.068577,0.0593931,0.152998
ASPExtended/ASP-Comp-2009-Lparse/CompSchurNumbers/15.6.schur.lp.gz,900,27.1278,558.395
ASPExtended/hardwareASP/hard_inst_7_7_21561.gr.gz,900,900,18.306
ASPExtended/laby/laby_14_14_16.lp.gz,900,423.847,900
ASPExtended/RicochetRobots/robo27.lp.gz,96.4969,376.957,22.6527
ASPExtended/pigeon/instance_p11h10.lp.sm.gz,33.379,40.1099,30.4153
ASPExtended/ASP-Comp-2009-Lparse/CompWireRouting/wire.13.x.13.b.5.a.30_sat.data.gz,18.8655,3.21107,1.4502
ASPExtended/planning/dispose/p02_04.lp-23-1095.sm.gz,900,375.382,900
ASPExtended/planning/dispose/p02_09.lp-19-19193.sm.gz,900,677.588,140.429
ASPExtended/ASP-Comp-2011-Lparse/17-Labyrinth/169-labyrinth-19-0.asp.gz,900,900,900
ASPExtended/ASP-Comp-2009-Lparse/CompBlockedNQueens/156.48.1960.36.1721350404.dat.gz,91.3876,9.94507,19.974
ASPExtended/planning/coins/coins15.lp-24-2504.sm.gz,900,398.786,900
ASPExtended/ASP-Comp-2011-Lparse/22-HanoiTower/43-hanoi_tower-100-0.asp.gz,900,21.959,4.33327
ASPExtended/ASP-Comp-2009-Lparse/CompSokoban/duthen-990602.34.steps.14.asp.gz,7.21597,0.049495,0.19042
ASPExtended/Sokoban-Hard/handmade_soko042.lp-15-7873.sm.gz,900,900,900
ASPExtended/Sokoban-Hard/handmade_soko033.lp-17-20100.sm.gz,900,900,900
ASPExtended/laby/laby_13_13_11.lp.gz,900,900,293.162
ASPExtended/ASP-Comp-2009-Lparse/CompGeneralizedSlitherlink/altair1.20.asp.gz,0.176932,0.0904329,3.81489
ASPExtended/ASP-Comp-2007-Lparse/SLparse/WeightedLatinSquareCompetition/505.6.1976056195.dat.data.gz,259.587,0.0137519,0.705909
ASPExtended/RicochetRobots/rr05-09.sm.gz,900,577.132,485.556
ASPExtended/ASP-Comp-2011-Lparse/20-Numberlink/48-numberlink-0-0.asp.gz,900,900,900
ASPExtended/laby/laby_19_19_04.lp.gz,900,900,900
ASPExtended/planning/dispose/p05_01.lp-16-3753.sm.gz,900,790.732,221.685
ASPExtended/graph_colouring/graph-colouring-nodes=125-density=0.1-instance=3.sm.gz,13.7535,0.739769,278.663
ASPExtended/SolitaireForward/solitare_forward_t13.lp.lp.gz,0.986104,0.061802,0.367853
ASPExtended/planning/dispose/p04_06.lp-17-706.sm.gz,900,418.565,88.0962
ASPExtended/planning/coins/coins11.lp-23-2361.sm.gz,900,885.827,900
ASPExtended/laby/laby_10_10_16.lp.gz,1.29307,0.180429,1.26641
ASPExtended/Sokoban-Hard/handmade_soko025.lp-17-458.sm.gz,900,191.525,900
ASPExtended/SchurNumbers/15.13.schur.sm.gz,900,5.54346,900
ASPExtended/RicochetRobots/rr15-06.sm.gz,900,15.0409,8.21195
ASPExtended/ASP-Comp-2011-Lparse/22-HanoiTower/51-hanoi_tower-120-0.asp.gz,900,296.407,117.846
ASPExtended/hardwareASP/hard_inst_12_6_15744.gr.gz,900,900,148.817
ASPExtended/Sokoban-Hard/handmade_soko036.lp-18-1640.sm.gz,900,529.82,900
ASPExtended/ASP-Comp-2007-Lparse/SLparse/Factoring/fact.grnd.sat.30.gz,1.6131,0.824886,0.240355
ASPExtended/HamiltonClumpy/20/clumpy-20x20_08.sm.gz,900,0.28822,1.27604
ASPExtended/Sokoban-Hard/handmade_soko001.lp-17-4145.sm.gz,900,900,900
ASPExtended/hardwareASP/hard_inst_7_12_806.gr.gz,900,900,33.1159
ASPExtended/CarSequencing/benchmark1_9classes.dlv.dat.lp.lp.gz,900,0.020457,0.741842
ASPExtended/Sokoban-Hard/handmade_soko014.lp-16-300.sm.gz,900,98.198,900
ASPExtended/laby/laby_11_11_01.lp.gz,381.931,0.366252,2.18744
ASPExtended/laby/laby_19_19_13.lp.gz,900,164.15,346.666
ASPExtended/ASP-Comp-2011-Lparse/25-GraphColouring/41-graph_colouring-145-0.asp.gz,900,900,900
ASPExtended/SocialGolfer/csp010-SocialGolfer_w3_g4_s5.dlv.dat.lp.lp.gz,900,900,96.8399
ASPExtended/graph_colouring/graph-colouring-nodes=135-density=0.1-instance=3.sm.gz,900,900,900
ASPExtended/benchmarks/15-puzzle.19.lp.gz,11.3049,0.111855,0.38122
ASPExtended/laby/laby_16_16_11.lp.gz,900,0.90475,9.68671
ASPExtended/SocialGolfer/csp010-SocialGolfer_w3_g3_s6.dlv.dat.lp.lp.gz,128.001,3.29717,1.12803
ASPExtended/planning/comm/p09.lp-34-12551.sm.gz,900,900,791.289
ASPExtended/ASP-Comp-2009-Lparse/CompGeneralizedSlitherlink/altair1.42.asp.gz,0.221877,0.093788,8.84626
ASPExtended/RicochetRobots/rr03-07.sm.gz,900,157.582,28.101
ASPExtended/HamiltonianCycle/rand_200_1800_1154991214_14.gph.lp.gz,900,0.125393,7.45381
ASPExtended/hardwareASP/hard_inst_11_6_21721.gr.gz,900,900,104.117
ASPExtended/planning/comm/p08.lp-29-178.sm.gz,900,105.165,283.645
ASPExtended/planning/dispose/p02_08.lp-21-20100.sm.gz,900,900,56.3735
ASPExtended/BoundedSpanningTree/104_rand_45_250_1727047830_0.gph.lp.gz,70.0887,1.22739,8.30593
ASPExtended/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_12.gph.lp.gz,900,12.7946,463.632
ASPExtended/ggp/hanoi.gdlclingo.pl.gr.gz,900,900,57.1933
ASPExtended/CarSequencing/benchmark2_9classes.dlv.dat.lp.lp.gz,0.046018,0.034688,0.588686
ASPExtended/ASP-Comp-2009-Lparse/CompSudoku/sudoku.in4.gz,0.242961,0.197915,3.75599
ASPExtended/HamiltonianPath/gryzzles.38.lp.gz,3.24248,0.0345541,0.139806
ASPExtended/ASP-Comp-2009-Lparse/CompGeneralizedSlitherlink/penrose.11.asp.gz,0.067584,0.04354,0.451271
ASPExtended/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_150_600_1159731678_3.lp.gz,900,900,900
ASPExtended/hardwareASP/hard_inst_9_11_14945.gr.gz,900,900,96.5381
ASPExtended/planning/comm/p19.lp-59-5404.sm.gz,900,900,15.3126
ASPExtended/searchTest-verbose/stv_sequence2-ss1.lp.gz,1.51144,0.687557,2.78011
ASPExtended/hardwareASP/hard_inst_9_12_21990.gr.gz,900,900,116.725
ASPExtended/hardwareASP/hard_inst_12_6_7532.gr.gz,900,900,149.188
ASPExtended/SocialGolfer/csp010-SocialGolfer_w8_g3_s6.dlv.dat.lp.lp.gz,395.684,0.207014,2.39634
ASPExtended/SolitaireForward/solitare_forward_t47.lp.lp.gz,900,900,900
ASPExtended/SocialGolfer/csp010-SocialGolfer_w7_g5_s6.dlv.dat.lp.lp.gz,900,900,900
ASPExtended/SolitaireForward/solitare_forward_t18.lp.lp.gz,2.14265,0.164342,0.512992
ASPExtended/SocialGolfer/csp010-SocialGolfer_w8_g3_s2.dlv.dat.lp.lp.gz,711.493,0.060682,0.0541509
ASPExtended/ASP-Comp-2009-Lparse/CompConnectedDominatingSet/rand_45_250_1235855661_0_k=4_unsat.gph.gz,0.501447,0.0794531,0.278898
ASPExtended/searchTest-verbose/stv_sequence3-ss2.lp.gz,12.5011,2.10715,104.374
ASPExtended/HamiltonianPath/gryzzles.6.lp.gz,9.78343,0.021474,0.095667
ASPExtended/ASP-Comp-2007-Lparse/SLparse/Hashiwokakero/hashiwokakero-size26-puzzle3.gz,39.6505,28.3648,900
ASPExtended/laby/laby_11_11_14.lp.gz,900,11.7114,71.3544
ASPExtended/ASP-Comp-2009-Lparse/CompHanoi/mgs_towers-hanoi.77_7.gz,900,6.82264,2.92531
ASPExtended/planning/coins/coins13.lp-26-20100.sm.gz,900,900,900
ASPExtended/ASP-Comp-2007-Lparse/SLparse/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_9.gph.gz,900,0.463801,900
ASPExtended/SocialGolfer/csp010-SocialGolfer_w3_g2_s2.dlv.dat.lp.lp.gz,0.011007,0.0110319,0.0119419
ASPExtended/planning/dispose/p02_05.lp-25-9011.sm.gz,900,900,900
ASPExtended/graph_colouring/graph-colouring-nodes=150-density=0.1-instance=7.sm.gz,900,900,900
ASPExtended/hardwareASP/hard_inst_7_10_24634.gr.gz,900,900,30.0308
ASPExtended/HamiltonianPath/gryzzles.12.lp.gz,0.045112,0.019443,0.04752
ASPExtended/RicochetRobots/rr12-06.sm.gz,900,76.6583,11.9439
ASPExtended/SocialGolfer/csp010-SocialGolfer_w8_g4_s2.dlv.dat.lp.lp.gz,900,0.441226,0.19043
ASPExtended/hardwareASP/hard_inst_6_7_16463.gr.gz,900,255.475,7.84082
ASPExtended/laby/laby_12_12_14.lp.gz,900,900,900
ASPExtended/SocialGolfer/csp010-SocialGolfer_w2_g5_s4.dlv.dat.lp.lp.gz,0.034644,0.035207,0.109609
ASPExtended/planning/coins/coins08.lp-18-108.sm.gz,900,10.2766,46.061
ASPExtended/ASP-Comp-2009-Lparse/CompEdgeMatching/edge-matching-width=10-height=10-colours=12.gz,142.067,0.33287,121.52
ASPExtended/ASP-Comp-2007-Lparse/SLparse/Su-Doku/sudoku378.lp.gz,3.586,2.5474,6.15913
ASPExtended/laby/laby_10_10_18.lp.gz,900,1.52517,1.32666
ASPExtended/laby/laby_12_12_01.lp.gz,252.592,6.93041,65.2445
ASPExtended/SolitaireForward/solitare_forward_t23.lp.lp.gz,3.90181,0.163331,0.743206
ASPExtended/ASP-Comp-2009-Lparse/CompKnightTour/knightTour.in8.gz,900,139.982,900
ASPExtended/ASP-Comp-2009-Lparse/CompTravellingSalesperson/rand_80_340_1159656267_13.lp.gz,0.151986,0.0190869,411.632
ASPExtended/ASP-Comp-2009-Lparse/CompTravellingSalesperson/rand_70_300_1155482584_3.lp.gz,0.125871,0.018833,402.378
ASPExtended/HamiltonianPath/gryzzles.30.lp.gz,3.95913,0.0406109,0.17773
ASPExtended/ggp/circlesolitaire.gdlclingo.pl.gr.gz,0.968408,0.10455,0.866744
ASPExtended/SocialGolfer/csp010-SocialGolfer_w5_g2_s3.dlv.dat.lp.lp.gz,0.013023,0.012208,0.0294619
ASPExtended/graph_colouring/graph-colouring-nodes=140-density=0.1-instance=10.sm.gz,900,236.285,174.615
ASPExtended/ASP-Comp-2009-Lparse/CompHierarchicalClustering/xy.14.x.14.r.3.886831626.391915.data_k=3_l=5_sat.gph.gz,0.953792,0.140625,1.20651
ASPExtended/Sokoban-Hard/handmade_soko025.lp-20-3156.sm.gz,900,900,900
ASPExtended/ASP-Comp-2007-Lparse/SLparse/TowersOfHanoiCompetition/mgs_towers-hanoi.33_6.gz,30.9913,1.60603,7.41807
ASPExtended/ASP-Comp-2009-Lparse/CompSolitaire/solitaire-center-time=26.gz,900,0.101759,0.680636
ASPExtended/ASP-Comp-2009-Lparse/CompFastfood/a7.3.5.tweaked.4.asp.gz,117.098,0.27979,60.1878
ASPExtended/HamiltonianPath/gryzzles.13.lp.gz,0.232941,0.0225939,0.0731331
ASPExtended/Sokoban-Hard/handmade_soko035.lp-30-14416.sm.gz,900,900,900
ASPExtended/ASP-Comp-2007-Lparse/SLparse/searchTest-verbose/stv_sequence2-ss2.gz,4.17781,1.12521,66.4614
ASPExtended/HamiltonClumpy/08/clumpy-08x08_05.sm.gz,0.029601,0.015564,0.0315461
ASPExtended/laby/laby_10_10_13.lp.gz,900,3.5786,16.2648
ASPExtended/hardwareASP/hard_inst_9_6_18867.gr.gz,900,900,36.7246
ASPExtended/planning/comm/p19.lp-56-269.sm.gz,900,539.252,14.3878
ASPExtended/graph_colouring/graph-colouring-nodes=145-density=0.1-instance=4.sm.gz,900,900,900
ASPExtended/planning/dispose/p03_09.lp-13-138.sm.gz,900,40.0659,5.4282
ASPExtended/ASP-Comp-2011-Lparse/19-MultiContextSystemQuerying/56-multi_context_system_querying-0-0.asp.gz,4.4111,3.39849,12.1667
ASPExtended/ggp/sudoku_simple.gdlclingo.pl.gr.gz,189.493,338.535,76.6893
ASPExtended/CarSequencing/benchmark3_8classes.dlv.dat.lp.lp.gz,0.0357841,0.0215621,0.522868
ASPExtended/Fastfood/a5.8.60.sm.gz,0.313059,0.0141449,0.0890801
ASPExtended/Sokoban-Hard/handmade_soko022.lp-20-14778.sm.gz,900,900,900
ASPExtended/ASP-Comp-2009-Lparse/CompTravellingSalesperson/tsp_rand_70_300_1155482584_4.lp.gz,0.121517,0.0222791,117.694
ASPExtended/ASP-Comp-2007-Lparse/SLparse/RLP-200/lp.200.00700.1.gz,38.2022,0.528716,0.317668
ASPExtended/laby/laby_19_19_03.lp.gz,900,42.2185,267.487
ASPExtended/planning/dispose/p04_02.lp-17-876.sm.gz,900,900,486.864
ASPExtended/Sokoban-Hard/handmade_soko051.lp-16-20100.sm.gz,900,900,900
ASPExtended/laby/laby_14_14_04.lp.gz,900,28.8465,900
ASPExtended/laby/laby_15_15_01.lp.gz,900,8.45098,245.295
ASPExtended/ASP-Comp-2009-Lparse/CompSudoku/sudoku.in6.gz,0.195414,0.1652,3.8571
ASPExtended/HamiltonClumpy/21/clumpy-21x21_06.sm.gz,900,0.166535,13.5446
ASPExtended/ASP-Comp-2011-Lparse/10-SokobanDecision/42-sokoban_decision-0-0.asp.gz,900,176.488,248.383
ASPExtended/HamiltonianPath/gryzzles.49.lp.gz,1.8967,0.021766,0.0598941
ASPExtended/hardwareASP/hard_inst_11_5_14971.gr.gz,900,900,85.0237
ASPExtended/SolitaireForward/solitare_forward_t36.lp.lp.gz,900,900,900
ASPExtended/hardwareASP/hard_inst_6_11_27222.gr.gz,900,900,16.6023
ASPExtended/ASP-Comp-2007-Lparse/SLparse/CarSequencing/001.benchmark1_17classes.dlv.dat.lp.gz,900,675.825,900
ASPExtended/ASP-Comp-2009-Lparse/CompHierarchicalClustering/xy.12.x.12.r.3.274440616.806497.data_k=3_l=4_sat.gph.gz,1.40448,0.035543,0.796825
ASPExtended/ASP-Comp-2007-Lparse/SLparse/KnightsTour/knights_18_18_t8.lp.gz,0.289113,0.077215,1.02752
ASPExtended/laby/laby_15_15_09.lp.gz,900,185.812,900
ASPExtended/RicochetRobots/rr10-09.sm.gz,900,900,332.553
ASPExtended/RicochetRobots/rr02-09.sm.gz,900,900,900
ASPExtended/ASP-Comp-2009-Lparse/CompGraphColouring/graph-colouring-nodes=125-density=0.1-instance=2.gz,2.13773,0.047392,0.0956979
ASPExtended/Sokoban-Hard/handmade_soko025.lp-21-6182.sm.gz,900,900,900
ASPExtended/laby/laby_19_19_14.lp.gz,900,28.3548,115.363
ASPExtended/laby/laby_17_17_18.lp.gz,900,900,900
ASPExtended/ASP-Comp-2009-Lparse/CompWireRouting/wire.13.x.13.b.7.a.15_sat.data.gz,900,5.49241,3.88172
ASPExtended/hardwareASP/hard_inst_8_10_17542.gr.gz,900,900,54.6377
ASPExtended/RicochetRobots/rr01-05.sm.gz,337.124,11.7498,7.70985
ASPExtended/hardwareASP/hard_inst_7_5_24257.gr.gz,900,900,10.921
ASPExtended/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_8.gph.lp.gz,11.5747,0.0963379,3.80979
ASPExtended/planning/comm/p16.lp-41-197.sm.gz,900,900,900
ASPExtended/Sokoban-Hard/handmade_soko022.lp-18-1963.sm.gz,900,616.015,900
ASPExtended/RicochetRobots/rr14-05.sm.gz,167.537,8.95142,10.3952
ASPExtended/HamiltonianPath/gryzzles.27.lp.gz,0.181286,0.033494,0.127394
ASPExtended/ASP-Comp-2009-Lparse/CompTravellingSalesperson/rand_80_340_1159656267_10.lp.gz,0.158452,0.018692,249.293
ASPExtended/SchurCompetition/20.14.schur.lp.gz,900,0.534179,1.70069
ASPExtended/SchurCompetition/15.10.schur.lp.gz,900,264.777,51.9351
ASPExtended/SolitaireBackward/solitare_backward_t20_p21.lp.lp.gz,900,0.140198,452.071
ASPExtended/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_6.gph.lp.gz,900,0.805135,0.980545
ASPExtended/ggp/chinesecheckers1.gdlclingo.pl.gr.gz,99.8546,20.2823,172.924
ASPExtended/planning/comm/p11.lp-32-814.sm.gz,900,40.0367,900
ASPExtended/laby/laby_18_18_16.lp.gz,900,900,332.383
ASPExtended/Sokoban-Hard/handmade_soko033.lp-15-2186.sm.gz,900,560.33,527.925
ASPExtended/planning/dispose/p04_02.lp-16-2960.sm.gz,900,691.976,50.2879
ASPExtended/graph_colouring/graph-colouring-nodes=140-density=0.1-instance=2.sm.gz,900,900,900
ASPExtended/planning/dispose/p04_06.lp-16-361.sm.gz,900,11.555,15.9914
ASPExtended/laby/laby_19_19_02.lp.gz,900,900,900
ASPExtended/laby/laby_13_13_08.lp.gz,900,59.7348,900
ASPExtended/planning/coins/coins14.lp-25-15526.sm.gz,900,900,900
ASPExtended/SocialGolfer/csp010-SocialGolfer_w4_g5_s4.dlv.dat.lp.lp.gz,31.1178,0.043472,0.242616
ASPExtended/benchmarks/knight-53.lp.gz,43.5117,0.584732,1.59635
ASPExtended/SolitaireForward/solitare_forward_t17.lp.lp.gz,2.02754,0.0771511,0.533927
ASPExtended/RicochetRobots/robo28.lp.gz,900,368.086,14.5529
ASPExtended/WeightedSpanningTree/206_rand_32_145_1872948178_0.gph.lp.gz,9.66339,0.290736,1.57261
ASPExtended/SocialGolfer/csp010-SocialGolfer_w2_g6_s4.dlv.dat.lp.lp.gz,0.791318,0.0407541,0.173358
ASPExtended/BoundedSpanningTree/104_rand_45_250_1727042720_0.gph.lp.gz,79.4535,0.957769,8.01572
ASPExtended/SolitaireForward/solitare_forward_t33.lp.lp.gz,900,900,900
ASPExtended/laby/laby_10_10_06.lp.gz,241.93,0.685583,4.57633
ASPExtended/SocialGolfer/csp010-SocialGolfer_w3_g2_s5.dlv.dat.lp.lp.gz,0.0262469,0.012128,0.029345
ASPExtended/ASP-Comp-2009-Lparse/CompTravellingSalesperson/rand_70_300_1155482584_5.lp.gz,0.11302,0.0200001,387.81
ASPExtended/ASP-Comp-2009-Lparse/CompWireRouting/wire.14.x.14.b.8.a.30_unsat.data.gz,900,0.582629,900
ASPExtended/ASP-Comp-2009-Lparse/CompGraphColouring/graph-colouring-nodes=145-density=0.1-instance=7.gz,900,900,900
ASPExtended/ASP-Comp-2009-Lparse/CompChannelRouting/channelRoute.in5.gz,1.57641,0.107551,0.610005
ASPExtended/ASP-Comp-2009-Lparse/CompSudoku/sudoku.in9.gz,0.514051,0.272781,3.98617
ASPExtended/ASP-Comp-2009-Lparse/CompHanoi/mgs_towers-hanoi.113_7.gz,900,20.0512,6.74567
ASPExtended/RicochetRobots/rr06-07.sm.gz,900,188.023,56.3133
ASPExtended/ASP-Comp-2007-Lparse/SLparse/WeightedLatinSquareCompetition/505.6.1976048051.dat.data.gz,0.102002,0.013321,0.737954
ASPExtended/HamiltonianPath/gryzzles.7.lp.gz,900,0.0226641,0.536517
ASPExtended/SolitaireBackward2/t26.dat.lp.gz,900,11.8706,1.17848
ASPExtended/ASP-Comp-2009-Lparse/CompSokoban/duthen-990602.50.steps.10.asp.gz,31.2174,0.189979,0.561766
ASPExtended/laby/laby_17_17_17.lp.gz,900,49.71,893.721
ASPExtended/ggp/statespacesmall.gdlclingo.pl.gr.gz,0.0110569,0.0113501,0.0137809
ASPExtended/planning/dispose/p03_03.lp-20-13936.sm.gz,900,900,295.646
ASPExtended/SocialGolfer/csp010-SocialGolfer_w6_g4_s3.dlv.dat.lp.lp.gz,900,900,900
ASPExtended/SocialGolfer/csp010-SocialGolfer_w8_g3_s3.dlv.dat.lp.lp.gz,900,0.0529841,25.4795
ASPExtended/ASP-Comp-2009-Lparse/CompGeneralizedSlitherlink/trisquares.40.asp.gz,0.215354,0.112122,1.67593
ASPExtended/RicochetRobots/rr07-03.sm.gz,7.2506,0.605983,3.08021
ASPExtended/benchmarks/schur.4-43.lp.gz,0.320876,0.025629,0.092471
ASPExtended/ggp/asteroidsserial.gdlclingo.pl.gr.gz,900,16.5286,8.60529
ASPExtended/ASP-Comp-2009-Lparse/CompTravellingSalesperson/tsp_rand_70_300_1155482584_7.lp.gz,0.133251,0.027089,114.396
ASPExtended/planning/comm/p08.lp-35-20100.sm.gz,900,900,540.63
ASPExtended/laby/laby_22_22_19.lp.gz,900,304.692,900
ASPExtended/SocialGolfer/csp010-SocialGolfer_w5_g3_s2.dlv.dat.lp.lp.gz,0.019439,0.012646,0.035797
ASPExtended/laby/laby_14_14_19.lp.gz,900,808.799,16.1301
ASPExtended/searchTest-plain/stp_sequence4-ss1.lp.gz,5.96766,3.85201,7.48582
ASPExtended/ASP-Comp-2011-Lparse/10-SokobanDecision/48-sokoban_decision-0-0.asp.gz,900,709.444,237.769
ASPExtended/laby/laby_11_11_02.lp.gz,900,10.7967,24.2902
ASPExtended/laby/laby_13_13_13.lp.gz,900,26.6158,6.57255
ASPExtended/laby/laby_21_21_02.lp.gz,900,900,900
ASPExtended/laby/laby_20_20_04.lp.gz,900,900,900
ASPExtended/LTL-BMC/dp_6.formula1-i-O2-b8.sm.gz,0.217849,0.022352,0.110226
ASPExtended/TowersOfHanoiCompetition/mgs_towers-hanoi.16_54.6.lp.gz,752.596,10.2645,7.68917
ASPExtended/ASP-Comp-2009-Lparse/CompWireRouting/wire.16.x.16.b.5.a.30_sat.data.gz,900,84.1702,900
ASPExtended/ASP-Comp-2009-Lparse/CompGraphColouring/graph-colouring-nodes=145-density=0.1-instance=5.gz,900,900,219.109
ASPExtended/ASP-Comp-2009-Lparse/CompSchurNumbers/15.17.schur.lp.gz,900,36.4651,28.7219
ASPExtended/planning/coins/coins06.lp-21-14619.sm.gz,900,900,900
ASPExtended/SolitaireBackward/solitare_backward_t23_p24.lp.lp.gz,900,67.4895,69.7074
ASPExtended/laby/laby_20_20_14.lp.gz,900,900,89.3133
ASPExtended/graph_colouring/graph-colouring-nodes=130-density=0.1-instance=9.sm.gz,900,56.2287,900
ASPExtended/SolitaireForward/solitare_forward_t35.lp.lp.gz,900,900,900
ASPExtended/laby/laby_11_11_09.lp.gz,900,0.453949,2.19848
ASPExtended/planning/dispose/p02_10.lp-20-1358.sm.gz,900,900,72.7482
ASPExtended/ASP-Comp-2009-Lparse/CompWireRouting/wire.15.x.15.b.2.a.25_sat.data.gz,900,44.4102,900
ASPExtended/laby/laby_13_13_10.lp.gz,900,854.773,314.943
ASPExtended/hardwareASP/hard_inst_6_7_27218.gr.gz,900,484.937,8.07049
ASPExtended/EqTest/qeq.13.lp.gz,900,260.32,900
ASPExtended/SolitaireForward/solitare_forward_t34.lp.lp.gz,900,900,900
ASPExtended/SchurCompetition/15.4.schur.lp.gz,900,164.989,900
ASPExtended/HamiltonianPath/gryzzles.21.lp.gz,2.96585,0.022359,0.0763201
ASPExtended/ASP-Comp-2009-Lparse/CompSokoban/duthen-990602.69.steps.14.asp.gz,86.897,0.196372,1.28388
ASPExtended/ASP-Comp-2009-Lparse/CompGraphColouring/graph-colouring-nodes=145-density=0.1-instance=4.gz,900,900,900
ASPExtended/SocialGolfer/csp010-SocialGolfer_w4_g2_s5.dlv.dat.lp.lp.gz,0.0255071,0.0136361,0.0377581
ASPExtended/planning/comm/p01.lp-54-12451.sm.gz,900,900,900
ASPExtended/laby/laby_10_10_19.lp.gz,900,80.1727,389.76
ASPExtended/RicochetRobots/rr15-05.sm.gz,346.029,13.3731,8.33494
ASPExtended/TowersOfHanoiCompetition/mgs_towers-hanoi.36_7.lp.gz,58.6081,12.2299,5.38476
ASPExtended/laby/laby_15_15_07.lp.gz,900,39.4123,7.51308
ASPExtended/ggp/max_knights.gdlclingo.pl.gr.gz,0.879403,0.739265,0.883326
ASPExtended/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_100_400_1159666138_2.lp.gz,900,0.197133,158.235
ASPExtended/graph_colouring/graph-colouring-nodes=135-density=0.1-instance=5.sm.gz,900,900,900
ASPExtended/coala/blocksworld/coala_b13_20.lparse.gz,900,347.244,130.089
ASPExtended/RicochetRobots/rr16-11.sm.gz,900,900,900
ASPExtended/SchurCompetition/20.7.schur.lp.gz,475.284,0.248193,0.674582
